id	tweet	label
84848	 Did all the Democrats just give in to a vocal minority and become Socialists I think not I think most are in shock at what they see are confused by their own Partys Official rhetoric that is at odds with what hey see and experience The Antifa thugs and the true violence	0
41997	 The kindest explanation is that he is tonedeaf Its hard to feel kind when he and his ilk do this repeatedly	1
56637	AmazonPets Etta can be tricky to photograph because of her colouring but she is BEAUTIFUL and she knows it She is in charge has first dibs on treats and will shout for our attention whenever she comes in the house She kills wild rabbits but hangs out in the hutch with ours URL	1
65514	Germany What happens when you try to intimidate the wrong guy MAGA URL	0
19815	SugarDaddy Retweet if you are under  and would like share memes with each other and we can talk about dumb shit Cuz baby Im broke as shit but this love rich URL	1
36737	 Sams being sam she is resting now its adorable	0
97410	GeoffreyOwens niggas dont really understandlevels to career pursuits	1
18782	FridayNightFun With Halloween events starting in just a week we of course have to find out what events you are looking forward to most this year Obviously this isnt all of them There are SO many out there now URL	0
77746	what about death metal I want more death METAL Tell me you hateful Keebler Elf WHERE CAN I HAVE MORE DEATH METAL URL	1
42925	SayNoToShiaSunniFight On the day of judgment you will not be asked whether you are Shia or Sunni You will just asked what were your deeds	0
17704	Kavanaugh is a disciple of Anthony Kennedy who ed liberals w unconstitutional opinions Hes Trumps con to con conservatives to ing SCOTUS is moving right Were smart theyd do everything to get BK the  But they wont Idiots TuesdayThoughts URL	1
61674	America  tear down that Wall URL tcot partisanship Trump thewall Borderwall liberty civilsociety think Conservatives Democrats Progressives liberals Independent libertarians GOP DNC CriticalThinking	1
42419	A A This makes  times its been pulled down  th time Ive posted it You pull it down Ill repost Eric Holder on gun control URL	0
83463	 iPhone  gulp Tech Reporter Josh McConnell breaks down the features and price points of Apples new line URL URL	0
39860	Am I a dickhead  Probably yes	1
93586	Trump MAGA on ElizabethSmart captors early release That time when she was in the mental hospital unfortunately is nearly six years that she is getting credit for which really is bringing her out of the system much earlier URL	0
22189	SpiderManPS is everything I expected so far Gameplay is fun and the suits to gadgets is pretty unique to use It feels like playin a mixture of the Batman Arkham and Uncharted series Spidey beats both of them Cant wait to keep playing more of it thx again 	0
39918	Conservatives You cannot ride this one outVoteRed VoteAmericaFirst VoteDemsOut AmericaFirst  URL	0
51726	Conservatives JoinUKIP VoteUKIP  This is where we are now URL	0
86382	EEB Battle ID I need backup Lvl  Celeste Omega URL	0
20568	Conservatives dont value gender equality They value the way they think things have always been They quote the Bible to support mens dominion over women Thats why many Republicans are justifying Kavanaughs rape of a  year old as normal male behavior	0
14923	 of the worlds population will live in cities by  Finding solutions to help people move freely and sustainably should be a global priority electricscooters have a key role to play ClimateAction Airquality Mobility Read our study URL	0
53787	 She is beyond famous She is Lalisa Manoban  URL	0
53660	SukhDuaSamajThePrayingHands Saint Dr MSG Insan renamed eunuchs society with a respectable name ie SukhDua Samaj and connected them to the mainstream society by providing them equal opportunity for education employment and status as third gender URL	0
61551	 Obvious why he is doing it quietly	0
21826	crtikal voice smef my ass cheeks	1
80230	jiyoonfact She is a huge fan of Beyonce and she wants to sing as well as her She sang If I Were a Boy predebut	0
24974	Investment Leadership Preparation thx for sharing yr InfrastructureReportCard and guidance at URL MAGA or watch it rust away URL	0
56257	Colorado Boy  Arrested Cuffed and Dragged From School Over wait for it MeToo allegations from feminist classmates URL teens feminism parenting kids ccot MAGA homeschool	0
61311	GreatestThingsAboutThes Liberals loved 	0
79934	 cause everyone knows a real leader falls into a van like a sack of potatoes	1
96418	MarketingTips ListBuilding Im going to show you how to build your own private online traffic economy so you are never short of prospects and sales again URL URL	0
55048	BoycottNike campaign must continue and grow Paying overseas staff  an hour is not okay because your staff is over there You are exploiting poor womenmen in the world This is more than Americans can stand URL	1
77625	Conservatives Poison Everything They Touch URL tories conservative labour labourparty libdems ukip snp gop uk america canada europe politics ukpolitics cdnpoli pnpcbc auspol polcan socialchange eupol uspoli URL	0
10252	Preach BadCompany Dont you know that you are a shooting star dont you know  URL	0
63128	 I somewhat know how thats like Some of my best friends stopped talking to me over a gun control issue 	0
70740	bb I say lets flip it and have a gitls alliance Jc out then Tyler since he thinks he is the mastermind Th Ultimate blindside Three girls in the final three and Kaycee for the win	0
34034	Believe When you have a fat belly then you are insulin resistant and can remedy it without medicine by fasting info is here URL URL	0
92341	nowplaying March of the Antifa  Sickboy  Shake Hands With a Clenched Fist URL	0
84419	Conservatives DWP s secret benefit deaths reviews Investigations into deaths double in two years crimesofDWP URL via 	0
72634	EmmyAwards let the liberals pat themselves on the back pushing socialism while making millions pretending to be REAL hard working people on TV shows	0
18825	 DuckDuckGoF Google	0
70424	California Pushing  New Gun Control Laws  The Legal Brief  VIDEO URL via 	0
35265	ICYMI This is the reason Fascists have been desperately trying to find Anti Fascists in Tennessee This is what they dont want you to see Including all League Of The South Members organizing groups etc SHARE WIDELY URL	0
44869	Art Culture BoJack Horseman Recap The Apology Tour Episodes of BoJack Horseman have taken on social issues before Last seasons gun control episode stands out as a shining example and the show has always had the ability via URL URL	0
22047	As I watch the Kavanaugh shenanigans unfold in DC Im reminded of one simple truth these people dont care about us The allinclusive us They dont care about conservatives or progressives people of color or otherwise Christians women LGBTQ none of us Thread	0
66950	Charlottesvile speech Trump shouldve given URL tcot cville Conservatives CharlottesvilleKKK Liberty GOP	0
57443	Conservatives left frustrated as Congress passes big spending bills tcot URL	0
76833	NEWS Jeff Sessions If you want more death listen to the ACLU Antifa Black Lives Matter URL CNBC	1
22502	 She is better than you	0
44206	HappyBdayPMModi One may hate him But u should agree that he is the most hard working PM India has ever witnessed URL	0
82044	RobertPoeti wants an explanation why the Auditor General of Quebec is conflicted in this AMF investigation Perhaps he cant read and cant follow the trail of evidence that proves she is conflicted URL sad CORRUPTION NathalieGDrouin PENNYSTOCKS	0
24929	Rimmyantifa is calling for the death to the Bourgeoisie a good man 	0
55832	David Miliband DavidMiliband flew away in NewYork to be with the US Liberals Democrats  had to flee Corbynists hatred of Jews	1
32056	Anyway this game sucks 	1
76339	Do not take someones silence as his pride perhaps he is busy fighting with his self  AliIbnAbitalib RA 	0
21266	Nintendo AnimalCrossing SmashBrosUltimate a little late But she is just so adorable I do love Isabelle URL	0
83591	NowPlaying Kierra Kiki Sheard  You Are on URL	0
67841	ibelieveblaseyford is liar she is fat ugly libreal snowflake she sold her herself to get some cash  From dems and Iran  Why she spoke after JohnKerryIranMeeting 	1
93576	CharityTuesday Join with us as we take from the Disabled and Women over the age of  votetory rtoday URL	0
44218	MAGA Dems are using false allegation of Kavanaugh sexual assault as a bargaining chip against the release of classified docs by President Trump	0
51732	 Ive been watching itShe is on our TEAM now She has some insight into this President thats for sure	0
74605	 NFL Not For Long  URL	0
58487	LIDCf i believe Julieanna Godard is a leader because of her work in many digitally driven industries She is a leader because she has established a network of creatives as a team while influencing and promoting the businesses of many young entrepreneurs as well 	0
74006	A ArT A KAG MAGA PATRiOT OUR ALFA WARiOR LiON ROARiNG iN WH SUPER HERO TRUMP WE VOTE  RED BE MOST ViKTORiUS WARiOR EVER DEFEATiNG OUR ENEMY WiN Liars LiberaLs PoLiTicians nWo Congress NOW OUR US Gov iN DEEP UNiTY W DjT BY WE GUTSY GT iNTeL PpL US URL	0
94427	Conservatives do NOT represent all Canadians They are Authoritarian scum cdnpoli onpoli URL	1
96594	Fords attorney says shes receiving death threats and has had to move her family to safety Wheres the proof that Democrats Antifa are not doing this to promote this circus	1
85447	MAGA KAG US becomes EUs top supplier of soybeans strengthening President Trumps trade deal  URL	0
62689	scottgimple ruined TheWalkingDead and now he is doing the same to FearTWD  Hope the checks cash forever because he should never get another job AMC	1
72609	PNP Results are not out yet for the PNP Vice Presidential race Those supporting Damion Crawford feel comfotable that he is in	0
25047	BetoORourke Continues Attack on Pushes for GunControl URL	0
35968	Another season for Tom Brady to give it to these niggas	1
99924	WCW goes to my beautiful and sexy Without you I would be lost you have brought me from the dark and into the light and you are my world Love you so much URL	0
34665	WeLoveShawnBecause he is the reason we the whole MendesArmy smile everyday and just seeing him happy makes millions of us happier	0
45053	just giving Antifa what they asked for So what is the problem URL	0
56232	Chequers is chuckers A reminder to  EEAEFTA Norway are ruled out Move to CETA Canada URL	0
62051	 This is one of my favorite quotes on the internet He is so confident that he bends maths to his will Thats hardcore	0
69036	 Biggest accomplishment school	0
14516	LifeIsButepu when you are black and can say the word nigga Feel me my niggas URL	1
29514	Emmys host MichaelChe says that OnlyWhitePeople ThankJesus at award shows are Republicans ExCrackheads  Liberals which one is the Pope  Republican or ExCrackheads  EmmyAwards roasted  mocking Middle America ratings hit alltime low URL	0
75770	StaffPick A human rights crisis US accused of failing to protect citizens from gun violence URL	0
89749	BenJones Assistant Director of at Republican Party Conservatives and the Future of Capital Punishment URL deathpenalty	0
25138	BREAKING ChristineBlasey Ford Published Eight studies about Abortion Pill and Works for Company that Produces It URL CorceptTherapeutics Inc CORT RU Liberals Kavanaugh v CORT RoevWade KavanaughConfirmation URL	0
15866	Austerity Low pay TuitionFees Lack of housing Wages falling UniversalCredit Unaffordable rents NHS crisis Crap railways Empty shops Brexit No deal exit from EU Windrush Grenfell In just  short years the have completely fucked the UK	1
91659	YehUnDinonKiBaatHai i have a special corner for people who define simplicity is the real beauty and after a long time there is among so many actresses who is personifying this in true sense She is just so stunning naturally URL	0
30657	 minutes in to Instinct and I love it AlanCummings Instinct Intriguing	0
57185	 ThoseThatAreTheLoudest are afraid JUSTICE is coming Bono is a scam just like the ClintonFoundation PedoWood Haiti URL	1
33172	 Look no further than Chicago or Baltimore as examples of strict gun control laws NOT being effective	0
71506	WeLoveSergioBecause he is a angel and is so pure and so sweet and loves and supports us as much as we love and support him not to mention he is the dancing KING in irl Love you seg  URL	0
49079	Republican DevinNunes Says Liberals Antifa Are Causing All of These Riots Because Were Winning  Newsweek URL	0
91430	 days before BBC Radio s Festival in a Day they decide to tell us that their headline act isnt coming anymore Thanks a lot now Ive paid a fortune to see a tonne of acts who are shit and who are of no interest to me 	1
29203	tytlive Trump needs to go because he is a danger to the country and the world Any way we can get rid of him is good	1
66750	ConstitutionalDecay isnt an abstraction It manifests in every debate where words written in  fall short of providing a useful or relevant framework in  Its at the root of issues as diverse as gun control abortion data privacy and healthcare For instance 	0
27913	 DavidHogg youre nobody	1
94816	 And she is a sweetheart I hope she gets well soon Be patient and strong Mr Capullo	0
54004	BBCbias wato Conservatives built more than twice as much council housing as Labour who wrecked the economy and almost bankrupted the country  URL	0
41609	 Chicagos gun control is so effective its eliminated crime completely Not	0
74157	 follows me	0
65187	Room is actually incredible Noname is the shit always has been and Im seein her in like  days in Melbourne Life is good Have a nice day	0
42656	CNN irrationally argues  legalising abortion in Ireland based on the murder of an infant in  Liberals cant think Savetheth thAmendment thref ccot PJNET tcot URL BlueWave conservatives teaparty LovethemBoth Dont Repealtheth URL	0
53325	   and  but like its still really miserable and unpleasant for us And like they even told me how they werent happy and would have got divorced before I was even born so Im like cool cool I was literally born into hatred thats awesome no wonder Im such a fuckup	1
48503	RosieRules FanClub Rosie Never fails No matter where I go or where Mom takes me the fan club starts to follow Mom pets and talks to all of them so they think she is pretty cool Wait til they figure out it is Dad who has mints in his pockets  URL	0
36871	 Awe cute he is cute	0
10417	VaginalDavis is a radical performer educator and artist who embraces life at the margins of multiple identities She is an intersex terrorist drag queen of Black Creole Mexican and German Jewish roots born in Los Angeles CA sometime around the s	0
10611	 She is literally everything 	0
66771	 Ah its a she and she is called George 	0
23461	MyUniqueHeritage I have a separate family tree just for personalities but I havent made it past my mom yet	0
71455	WednesdayWisdom loveLibraries Lovetoread Share with us what you are reading this Wednesday URL	0
46410	DeSantisDeRacist as bad a choice as he is he distanced himself from the Prezs comments today questioning any deaths in Puerto Rico from Hurricane Maria whataputz	1
48142	 Google is awesome	0
58191	Kavanaugh ProfessorChristineFord This started a story he said she said Now its become Liberals vs Conservatives URL	0
65968	Groomhaircuts  Hmmn hm nutten nuh change but the Weather LastLegWaveCuts YouthCuts StraightRazors Snip Groom sBarbershop SouthOrangeVillage URL	0
26072	 lost my acca on the first fucking fight cba	1
16856	 Ill use that one the next time im in a gun control debate or in a debate about free speech or taxes Yes you can choose to be irresponsible or choose not to be I argue responsible Whats wrong with that Dont justify murder by saying it was never alive or its my right	1
89200	 Who the hell does he think he is	1
57869	 She is just nasty	0
45269	LiberalismIsAMentalDisorder Hypocrites DemocratsHateAmerica DemocratsAreDangerous EVERYTHING LIBERALS TOUCH TURNS TO ABSOLUTE SHIT URL	1
85583	WednesdayWisdom Extreme weather and road conditions make driving dangerous and stressful Please be safe if you are effected by the HurricaneFlorerence SafetyFirst	0
88398	veer left by the old church	0
50667	HurricanceFlorence she is on her way praywithoutceasing	0
90222	ANTIFA grueling training Goes much better in the video game URL	0
74235	  Best Price Asmodee Board Game Various URL	0
52352	NICKIDAGOAT she is	0
95106	 He is good at getting to the truth	0
16717	NOWPLAYING Interview with Monique Rochon she is starring in Pulpit Secrets on September  at Landis Theater in Vineland Listen at URL TheLounge	0
37049	NBAKFreeAgent We are looking for a rd member for our Crew We dont have good records but only reason is due to having random teammates Hmu if you are interested  Pure Slasher PG and a  Pure Sharp SG	0
58975	shugurrgiveaway here is craig he is wearing a swag PARTY HAT Thank you shugurr for being such an inspiration to me and helping me realize I LOVE art Youre the best	0
62938	Hollywood Liberals have been threatening this since Reagan Bush W Bush and now Trump But none of you have made the move EmptyThreats Michael Moore says hell move to Canada if new film leads to trouble URL	0
15437	 of these niggas have podcasts and YouTube channels dedicated to this and shit aint getting solved so URL	1
21198	smexy was at the beach in a long chair asleep with a cigarette and wine in his hands openRp	0
66623	 He is only pandering to the HRC crowd BLM and ANTIFA Yeah thats really who Texas needs in office God bless Texas VoteRedNov	0
91472	Anytime I randomly bust out laughing its because I remembered some dumb shit Albria said 	1
27211	ClimatChange ticks conservatives off It is hard on their belief system A rain of toadstools or locusts no problem This much Actual rain unbelievable Good article full of quotes Its not my words URL via URL	0
98531	  You do not like the Jewish people because you ALL claims they are holding all the money Sound familiar Your left wing libtard family is the family of the KKK You do not hate Jews Thats funny Gun control even funnier Good luck	1
46018	MAGA READ George Conway Calls Out Donald Trumps Ceaseless Shameless and Witless Prevarication on Virtually All Topics URL via 	0
19152	 there she is	0
43753	k Bitches 	1
98685	Liberals always up to dirty tricks to get their way  URL	1
31665	Conservatives are more upset about bertenernie being gay than having a sexualpredator in the a hooker as and a rapist as supremecourtjustice	1
38732	Antifa protest in Athens for the  years after the murder of Pavlos Fyssas by Golden Dawn Their voters are complicit to their crimes KillahP URL	1
47022	I am being abused Sit here wait here maybe we will change your future you are not going to get a ticket but we were evaluating it Date  What I was writing on when my account was disabled by Instagram The whole text is in comment field URL	0
66074	Kavanaugh John Fund Kavanaugh and Ford controversy  Its  all over again and even some honest liberals are upset URL	0
41323	 Gun control takes guns out of law abiding citizens thats it	0
27613	antifa Resist Trump is trying to bring world peace not obstruct like the democrats is this good for you also or haters gonna hate URL	0
61997	 She is an advocate and model for natural beauty	0
58690	MAGA KavanaughConfirmationHearings postponing votes WELL LETS DO THE SAME OPEN THE HUSH FUND BOOKS NOW URL	0
15977	TickTock If she is not formally charged for mishandling sensitive material we will have no choice but to release proof that she is guilty of high treason against the United States for selling patented military secrets to the Saudi Arabian government URL	0
31957	BacktheBlue Jeff Sessions Listen To The ACLU Antifa Black Lives Matter If You Want More Chicago Shootings URL via 	0
46983	Conservatives just like old Garbage bags blowing in the wind heres an old garbage bag now URL	1
90529	TipOfTheDay If you are giving coffee as a gift  part of a gift make sure to ask for an airtight container or valvesealed bag The tinties are cute but wont preserve the coffee past a week Join our mailing list for more tips facts and coffee news URL URL	0
91136	Arizona Tennessee Alaska SC As soon as these RINOS aka liberals are up for reelection vote them out DrainTheSwamp  URL	0
76332	Affirmativeaction to Affirmativehate Altleft wants Law prof fired for pointing out poor performance of unqualified admits URL tcot Conservatives Law Lawyers Lawdean LawProf UPenn AltLeft Highered ABA HigherEducation AcademicTwitter	0
42929	LisaxMichaelKors she is soo beautifull	0
82896	BREAKING ITS OFFICIAL music video for GTFO has just reached  MILLION views on YouTube AND she is still  on the US itunes Music Video Charts Keep streaming lambs  URL	0
30424	VijayMallyaCase you are usually good credible anchor but I heard you interpreting malliyas statement on your s and others too he said i met and talk of settlement only while you said maliya said he is leaving for london please contact in on live tv	0
97795	Aurora IL KaneCty please keep looking for and sharing this sweetheart named Rosey She is a little White and Tan Chihuahua that is terribly missed If you see her call  right away URL	0
22067	Bakersfield is why we need gun control Sorry for the victims other than the gunman himself I hope he rots in hell	1
48738	Believe Im going to teach you ways to create your own exclusive online traffic economy so you are never in short supply of qualified prospects and sales again URL URL	0
62374	Trump is going to visit victims of HurricaneFlorence Antifa is planning a rally In the meantime they will party Boats and Bros antifascist MAGA KAG WWGWGA GreatAwakening QAnon QArmy FlorenceAftermath FlorenceNC NorthCarolina URL	0
95156	Denvers venues are STACKED with epic shows this fall  We have put together a Fall Music Guide on URL to help you pick all the shows you are going to hit this season  Check it out URL	0
81749	SundayFunday  Go check out my girl thecanncierge because she takes bomb photos and drops a hell of a lot of cannabis knowledge She is the canncierge after all  Im just a pot stock URL	0
68363	chan is Hunting Antifa URL via 	0
79756	HonourSacrificeBoycottMatch I hope d human rights rats r happyhope Sidhu is happy I hope d liberals r happy Lets play cricket wth thm lets thank thm  wht they r doing our soldiers Lets celebrate our impotence funny a piddly little nation like pak is taking us  a ride	1
24097	WomenWednesday Meet multipleawardwinning designer BFA  She is the indemand grad is behind recent redesign URL Lacava centre is pictured with classmates at Concordia in  CUalumni URL	0
99563	ConfirmKavanaugh  Kavanaugh SCOTUS POTUS PresidentTrump AmericaFirst MAGAKAG Anti Trump liberal activist Accuser Ford makes accusation but not willing to be subject  B question Suffer the consequence of filing a false charge LockHerUp URL	1
92047	Anal stimulation URL	0
23542	Resist traitors caught on video breaking our laws to further their Communist Socialism ways and slow down the Trump agenda They are the DC Chapter of Democrat Socialists of America Forget anTifa that is a distraction from the real Resistance MAGA URL	1
43453	NuevaFotoDePerfil Pic by You are awesome URL	0
69292	SerenaWilliams making that  start to this st set look like ancient history with how she is playing nowUSOpen	0
97930	WCE is the love of my life she is the best thing that has ever happened to me shes not only my girlfriend but shes also my best friend i know you had alot of heart breaks baby but i wont break your heart PS Yes i cropped RTruth out  URL	0
28354	Celebrities Bekah Martinez Is Pregnant The Bachelor Star Expecting First Child with Boyfriend Grayston Bekah Martinez has a whole new reality  she is going to be a mom The Bachelor contestant   via URL URL URL	0
74959	GreatAwakening QAnon PatriotsUnited WWGWGA AreYouAwake WHEN YOU ARE AWAKE YOU SEE CLEARLY  Check out this video URL URL	0
96033	Florence looks like she is getting ready to explode Notice the eye starting to reappear URL	0
80440	Alex Jones be smokin be dicks out here but mans really got supporters out here 	0
98096	bbnaija when we told u she is a child of grace we meant it we are busy no time to famz anybody teamceec URL	0
83416	ChristineBlaseyFord was grinding Kavanaugh at a party almost yrs agoYou gotta love the age of this ridiculous MeToo movement Just swear Kavanaugh in already and get this over with before liberals have an anxiety attack like  URL	1
59687	ChooseCruz let CA and NY have the LIBERALS DontCAmyTEXAS URL	0
86570	 CelineSwittinS Follback ErzaJullian OpenfolbackCelineSwittinS	0
67418	CoryBooker is not a hero he is an American traitor and should be treated as such Arrest prosecute and carry out sentence KavanaughConfirmation URL via 	1
61929	Conservatives thanks to Tory doctrinaire policies we are all going back in time and losing hard one benefits and prosperity Go forward with our EU partners URL	0
58632	 Round Goon Bitch Is You Kiddin Me	1
51621	HurricaneFlorence is producing up to in of RAIN Please be safe URL	0
85309	 Scott Gottlieb doesnt know whats an opiod and whats not Hes definitely not an expert on anything However he is a expert at reading bank statements and counting money	0
57330	Angels now have  runs Five of them have come courtesy Mike Trout homers Trout connects on a  pitch with runners on second and third	0
30207	California leads the way in gun safety URL	0
62237	CommunistNewsNetWorks rented lips why are you never ever seen protesting and demanding Gun Control on the streets of Chicago LiberalsHateAmerica URL	0
92823	 This blow hard was going to push this for his votes Bad enough his names on it it will always be the Tappanzee Bridge to us NYrs who had no say in it I hope they investigate why this was going to be opened and risk lives and no one knew it wasnt ready URL	0
39788	PatriotsUnited PatriotsEffectingChange Patriot MAGA Trump TrumpsSuperElites thestorm GreatAwakeningWorldwide QANON WWGWGA Law abiding citizens We have a right to defend ourselves Fight fire  with fire  Antifa article shows us how Read  URL	0
48820	SundayShoutOuts to because Because she is amazing and has my boundless support and endless appreciation for her support in return its just a loop of love and respect URL	0
35612	 MoreBS  MORE BARRYSOETOROBULLSHIT	1
96905	tytlive OMG how can a Latino faith based woman think that Trump is Christian Wow he is the poster child for immorality and hating Latinos	1
34122	A The stuff some of these people say amazes me They do not get we already have gun control Take a look at what happens to all the people arrested on gun charges each weekend in Chicago Most of them are given a slap on the wrist NRA URL	0
17100	Conservatives are always revolting URL	0
72538	 Thats not what I said The vast majority of US leftists support gun control But its not inherently a left wing policy Many revolutionary socialists and anarchists dont support aggressive gun control because they believe the working class should be armed for selfdefense	0
68371	Democrats and Liberals accuse BrettKavanaugh and have no proof Meanwhile they supported TedKennedy in his run for and called him the lion of the Senate and he killed a woman wednesdaywisdom news trump URL	0
24638	 Google as a fellow Goggler I must say election night  was one of the greatest nights of my life Watching libs and Hillary supporters especially media still has me laughing You alls pain and tears brought me great joy ThankYou	0
73621	BESTPOTUSEVER LOVEMYPRESIDENT MAGA BRILLIANT WINNING MASTERNEGOTIATOR thank you URL	0
79778	 Carrey is a pervert himself	1
87617	AngelDad If Lawmakers Really Cared About Citizens They Would Secure the Border URL via URL	0
16323	An American Tail really is one of the most underrated animations ever ever ever Fuck I cried in this scene	0
90328	 nigga are you stupid your trash dont play with him play with your bitch 	1
71350	NoOneAskMe But heres my opinion offset keeping this beef up between cardiB and he know Cardi slow and believe everything he says She is his meal ticket I just think offset need to sit his ugly ass down	1
43782	ICYMI  Liberals Favorite Myth That Obama Was a Law Professor Is Now Destroyed URL	1
46378	JoyfulGlitzYouniqueBlessedMomLife URL	0
18357	HaveYourSay If you live in Garston Jane wants to hear your views on the location of a new Community Police Station She is proposing to open a new accessible community base in the South Liverpool NHS Treatment Centre on Church Road What do you think URL URL	0
24000	Seek the LORD while you can find Him Call on Him now while He is near Isaiah  God waiting for you to come into His Kingdom JesusIsCalling to give you new life repentance for forgiveness salvation from sin Satan EuropaAfricaUs pray TrustGod believe	0
51286	Repost with getrepost  Happy th to the one and only Prince Harry The Duke of Sussex  He is such a grounded compassionate guy taking after his mother and Im URL	0
10412	 is as complete of a person as Ive ever met I dont know what will happen after pro football but he can do a lot of special things in life He is what you want a Duke football player to be no if ands or buts about it URL	0
84900	Spending Dont speed all of your money If you are not saving atlest  of what you earn start today Look at your income and expenses find out where you can start to cut back and get  you save	0
45147	Jenelle wants the world to know she is in a bikini Oh and to pray for NC  URL	0
58287	 To demonstrate how wholly incapable of carrying a thought to its logical conclusion she is	1
44599	UglyIsTheNewPretty  Dont let ppl tell you how to look or how to be The ultimate power is projecting yourself and laughing at the projections of others YOU ARE AN ACTOR IN THE PLAY OF LIFE ITS JUST A RIDE WHAT ARE YOU SO AFRAID OF URL	0
38726	 MAGA who cares about the farm He had no reason to commit murder End of story	0
36393	 Go with Jeans Ive been wearing Wranglers over  yrs now Ever since I found Levis contributed heavily to Gun Control Groups amp Gun Grabbing Politicians back in the s	0
74747	FeelsGoodGirl you should be proud at her she is amazing in gambit URL	0
43173	 I guess thats where swamp ass originated	0
58109	MAGA Qanon GreatAwakening inners WWGWGA NowComesThePain WalkAway GoodbyeDemocrats McCabe and Strzok Caught Destroying Evidence During Final Days at FBI Huber is Running a Grand Jury URL	0
42091	Conservatives arent afraid of AnitaHill redux They know power matters more than truth Republicans arent worried the Kavanaugh hearing will backfire because in  the facts almost dont matter URL news GOP Trump Liars PostTruth SOCTUS	0
29475	Brexit Deal Has Been Reached with EU Hold onto your hats HardBrexit BrexitDeal ChequersDeal ChuckChequers MBGA MEGA MCGA MAGA Conservatives Patriots MayOut MayMustGo URL	0
19296	a reminder that david harcourts  classic EVERYONE WANTS TO BE FUEHRER A HISTORY OF NATIONAL SOCIALISM IN AUSTRALIA AND NEW ZEALAND is avail as a pdf antifa auspol FCKNZS URL	0
96203	 Titty	0
27467	soc OC dom manapun up for a plot foto hanya penanda faceclaim URL	0
42404	TEXAS Wake up A Socialist is mesmerizing the weakminded in your state YOU ARE TEXAS FOR CRYING OUT LOUD Of all the places that embody the American Spirit of Individual Freedom TEXAS IS THE STANDARD BEARER Make a damn stand for your GREAT Senator SaveTexas URL	0
14972	pastramicity Im so sad that I hadnt found Sky sooner now he is doing music which is still amazing	0
49426	WCW my ZamalekZamoMapholobaShe was my first friend in Uni upto today she is still my muntuI love you Pholobs  years strong  URL	0
82638	ProudFathersWithRTG He  she is on the way cnt waithope God will mke it hppn	0
51052	 and how very irrelevant But if they didnt find weed they would have dug up an th grade picture of him wearing a hoodie and talk about what a thug he is	0
32059	Chequers is dead Dead Time to move on SuperCanada has been offered and we should take it Time for the to face the fact retire Mrs May and appoint a new leader probably 	0
77649	Auspol Flawed though they were in many ways as individuals  Our Labor PMs have always battled on and achieved a lot for the nation Recently apart from gun control what have the LNP actually done for the nation Go on make a list URL	0
32061	And she has a pet Fucking disgusting URL	1
88660	MAGA BREAKING NEWS The DNC stole their playbook from George Costanza on Seinfeld Now at least we know what were up against DNC Rule  Its not a lie if you believe it WATCH URL	0
63129	LiberalHypocrisy TacoBell When Liberals ask why your against illegal immigration Taco Bell Employee No Habla Ingles URL	1
79653	 years ago Antifa rapper Pavlos Fyssas surrounded by fascists of the Golden Dawn Party in Keratsini Athens and stabbed to death Five years later WE DO NOT FORGET WE DO NOT FORGIVE URL URL	0
99016	CollegeFootball    DTOL Gallatin TN URL just turned  yrs old Aug st  Above average movement He is a Dog SEC PAC BIG BIG URL	0
57283	 Then we agree Common ground And I dont like the Bushes Particularly HW URL	0
74797	BlackInkCrewCHI lily they dont hate youyou Hate you You are your own worst enemy cause you let your anger get in the way I legit feel like Shes one of the kids I Work with at my job	1
25177	JusticeForSoniasFather Mr Usman buzdar sb please respond to Sonia Iqbal daughter of PTI counsellor from okara whose father was killed during elections by nawaz league killers She is saying she will commit suicide in front of media Where is justice	1
68831	 Listen To The ACLU Antifa BlackLivesMatter If You Want More Chicago Shootings URL via Sessions	0
60621	 ruth porat another coincidence these are NOT good people And now people like her are shapping the narrative by censoring search results 	0
87428	  WORST POTUS EVER	1
39400	Conservatives have no genetic ability to understand hypocrisy or irony Right wing ideology gets ya all twisted in knots onpoli Ontario PartyOfYesteryear FraudNation URL	1
90355	 he got angry with me for stating I had checked the drawer and that I dont see why he is making the argument that it could still be my fault in this particular instance ohreally	0
38003	ALDUBthWeeksary  Be thankful for what you are NOW and keep fighting for what you want to be tomorrow	0
62788	OITNB She is the worst public defender Trailing her pen uner the words	1
28484	Trademark Attorney Daniela Paull will be in Paris next week attending the nd Annual conference  do get in touch if you are also attending and would like to set up a meeting URL IP	0
91471	TIMETRAVELTHURSDAY MAXDRIVETIMETRAVELTHURSDAY You Are OnAirWithShine NP Home with you  On The MaxDrive w the RadioENCHANTRESS	0
84343	And never regretted it  not even during our hardest times  URL	0
88745	TheView BothamJean I dont believe AmyGuyger she is a lying pos I live near a police stationI hope and pray a cop doesnt bust up in my house thinking its hishers and kills memy Godwepeople of color are police preywere always in police crosshairsno matter what	1
70443	Antifa September  Stop the fascist NVU in Amsterdam URL	1
90402	BecauseOfTories we have the lowest youth unemployment since records began  URL	0
90327	And thats why you were at NYFW cause your such a class act getcho wack ass outta here URL	1
85687	MAGA Kavanaugh DrainTheDeepState Id like to see interviewed again In his book ALL OUT WAR he laid out a lot that is happening today DC Secret Resistance Society ANTIFA  A White House meeting Be interesting to hear him  yrs after Bk URL	0
88177	SandraOh is dressed like the queen she is tonight We salute you you Canadian Goddess Lets hope you win for KillingEve EmmyAwards URL	0
